fichier|dynamique_brut|dynamique_text|dynamique_type
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=3><lieu type=""obj"" n=3><res n=3>quelle ville</res></lieu>, même neuve</dyn>"|quelle ville, même neuve|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""><lieu type=""obj""><res>ce centre urbain</res></lieu> nouveau</dyn>"|ce centre urbain nouveau|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">la création de tels <lieu type=""obj""><res>centres intermédiaires</res></lieu></dyn>"|la création de tels centres intermédiaires|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" >a créé <lieu type=""obj""><res>cinq départements nouveaux</res></lieu></dyn>"|a créé cinq départements nouveaux|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""repr"" proces=""iter""  n=2>la restructuration des <lieu type=""obj"" n=2>banlieues</lieu> (<lieu type=""obj"" n=2>Nanterre</lieu>, <lieu type=""obj"" n=2>Bobigny</lieu>, <lieu type=""obj"" n=2>Créteil</lieu>)</dyn>"|la restructuration des banlieues (Nanterre, Bobigny, Créteil)|rep
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3>la création des <lieu type=""obj"" n=3><res n=3>centres urbains nouveaux</res></lieu></dyn>"|la création des centres urbains nouveaux|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=2><lieu type=""obj"" n=2><res n=2>les centres</res></lieu> nouveaux</dyn>"|les centres nouveaux|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>constituer <lieu type=""loc"" n=2><lieu type=""obj"" n=1><res n=1>des centres urbains nouveaux</res></lieu></lieu></dyn>"|constituer des centres urbains nouveaux|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>seront implantés</dyn>"|seront implantés|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""><perc type=""autre"">ne doivent pas</perc> être multipliés</dyn>"|ne doivent pas être multipliés|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1><perc type=""autre"" n=1>pourront</perc> se situer</dyn>"|pourront se situer|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><perc type=""autre"" n=2>ne peuvent plus</perc>, faute de place, être localisés</dyn>"|ne peuvent plus, faute de place, être localisés|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1><res n=1>ces centres urbains</res> nouveaux</dyn>"|ces centres urbains nouveaux|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>s’inséreront</dyn>"|s’inséreront|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">accueillera</dyn>"|accueillera|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>se localiser</dyn>"|se localiser|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>leur implantation</dyn>"|leur implantation|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""maint"">demeurera donc <lieu type=""obj"">des quartiers-dortoirs</lieu></dyn>"|demeurera donc des quartiers-dortoirs|main
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""><lieu type=""obj""><res>les centres urbains</res></lieu> nouveaux</dyn>"|les centres urbains nouveaux|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>Implanter <lieu type=""obj"" n=1><res n=1>ces services publics et privés</res></lieu></dyn>"|Implanter ces services publics et privés|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>les nouvelles extensions de <lieu type=""obj"" n=2>l'agglomération</lieu></dyn>"|les nouvelles extensions de l'agglomération|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>l'implantation d'<lieu type=""obj"" n=1><res n=1>équipements complémentaires</res></lieu></dyn>"|l'implantation d'équipements complémentaires|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>la création du <lieu type=""obj"" n=2><res n=2>centre</res></lieu></dyn>"|la création du centre|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"">s'installe <perc type=""axiol"" pol=""pos"">plus facilement</perc></dyn>"|s'installe plus facilement|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea""><lieu type=""obj""><res>les centres urbains</res></lieu> nouveaux</dyn>"|les centres urbains nouveaux|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1><lieu type=""obj"" n=1><res n=1>ces centres urbains</res></lieu> nouveaux</dyn>"|ces centres urbains nouveaux|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=2><lieu type=""loc"" n=2>zones</lieu> d'extension</dyn>"|zones d'extension|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">ne se réaliseront pas de la même manière</dyn>"|ne se réaliseront pas de la même manière|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"">implantation</dyn>"|implantation|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>une réalisation isolée, de <lieu type=""obj"" n=1><res  n=1>logements</res></lieu></dyn>"|une réalisation isolée, de logements|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" proces=""progr"" n=2>la création progressive du <lieu type=""obj"" n=2><res n=2>centre urbain</res></lieu></dyn>"|la création progressive du centre urbain|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""modif"" n=3>l'émiettement des <lieu type=""obj"" n=3>banlieues</lieu></dyn>"|l'émiettement des banlieues|modi
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""repr"" proces=""iter""><perc type=""axiol"">""restructurer""</perc> <lieu type=""obj"">la banlieue</lieu></dyn>"|"""restructurer"" la banlieue"|rep
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""><lieu type=""obj""><res>Les centres urbains</res></lieu> nouveaux</dyn>"|Les centres urbains nouveaux|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">sont maintenant prévues</dyn>"|sont maintenant prévues|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=1>réalisations françaises</dyn>"|réalisations françaises|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=2>projets français</dyn>"|projets français|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=3><lieu type=""obj"" n=3><res n=3>ces villes</res></lieu> nouvelles</dyn>"|ces villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"">ces ""<lieu type=""obj""><res>villes</res></lieu> nouvelles""</dyn>"|"ces ""villes nouvelles"""|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""  n=1>les ""<lieu type=""obj"" n=1><res n=1>villes</res></lieu> nouvelles""</dyn>"|"les ""villes nouvelles"""|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""  n=2><lieu type=""obj"" n=2><res n=2>villes</res></lieu> nouvelles</dyn>"|villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><lieu type=""obj"" n=2><res n=2>centres urbains nouveaux</res></lieu> à créer</dyn>"|centres urbains nouveaux à créer|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><res n=2>certaines villes</res> nouvelles</dyn>"|certaines villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>leur construction</dyn>"|leur construction|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1><lieu type=""obj"" n=1 n=2 n=3 n=4><res n=1>80.000 à 100.000 logements</res></lieu> construits</dyn>"|80.000 à 100.000 logements construits|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>étaient localisés</dyn>"|étaient localisés|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=3>être dispersés</dyn>"|être dispersés|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=4>formeraient <tps type=""iter"" n=4>chaque année</tps> <res>une ville de plus de 300.000 habitants, aussi grande que Toulouse et son agglomération</res></dyn>"|formeraient chaque année une ville de plus de 300.000 habitants, aussi grande que Toulouse et son agglomération|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""modif"">substituer <lieu type=""obj"">à un tissu urbain trop uniforme, à caractère dominant de dortoir et sous-équipé</lieu>, <res>des centres urbains aptes à assumer ce que les citadins d'aujourd'hui attendent de la ville</res></dyn>"|substituer à un tissu urbain trop uniforme, à caractère dominant de dortoir et sous-équipé, des centres urbains aptes à assumer ce que les citadins d'aujourd'hui attendent de la ville|modi
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""><lieu type=""obj""><res>ces villes</res></lieu> nouvelles</dyn>"|ces villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=2><res n=2>villes</res> nouvelles</dyn>"|villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>Regroupés en petit nombre</dyn>"|Regroupés en petit nombre|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><perc type=""axiol"" pol=""oui"" n=2>bien</perc> reliés à l'ensemble de l'agglomération</dyn>"|bien reliés à l'ensemble de l'agglomération|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""repr"" proces=""inch+iter"">a été entrepris <tps axe_temp=""pas"">récemment</tps> une opération de rénovation totale</dyn>"|a été entrepris récemment une opération de rénovation totale|rep
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>implanter des <lieu type=""obj"" n=1><res n=1>équipements exceptionnels</res></lieu> - <lieu type=""obj"" n=1><res n=1>grands musées d'art ou de techniques</res></lieu></dyn>"|implanter des équipements exceptionnels - grands musées d'art ou de techniques|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><perc type=""autre"" n=2>pourront</perc> <lieu type=""loc"" n=2>y</lieu> être placés</dyn>"|pourront y être placés|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>se multiplient</dyn>"|se multiplient|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3>vont passer de trois à huit</dyn>"|vont passer de trois à huit|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""><lieu type=""obj""><res>les villes</res></lieu> nouvelles</dyn>"|les villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=1>l'implantation systématique de <lieu type=""obj"" n=1,2><res n=1>villes</res></lieu></dyn>"|l'implantation systématique de villes|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1><lieu type=""obj"" n=1><res n=1>villes</res></lieu> nouvelles</dyn>"|villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=2><lieu type=""loc"" n=2>axes</lieu> d'urbanisation</dyn>"|axes d'urbanisation|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" proces=""dur"" n=1>se sont créés</dyn>"|se sont créés|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=2>ont littéralement ""formé"" <lieu type=""obj"" n=2 n=3>l'agglomération</lieu></dyn>"|"ont littéralement ""formé"" l'agglomération"|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=3>donnant la forme qui apparaît sur la carte</dyn>"|donnant la forme qui apparaît sur la carte|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=4><lieu type=""loc"" n=4>axes</lieu> d'urbanisation</dyn>"|axes d'urbanisation|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=1><lieu type=""obj"" n=1><res n=1>axes de transport</res></lieu> nouveaux</dyn>"|axes de transport nouveaux|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=2><res n=2><lieu type=""obj"" n=2>centres urbains</lieu> nouveaux</res></dyn>"|centres urbains nouveaux|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3>se construiront</dyn>"|se construiront|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>implantation des <lieu type=""obj"" n=1><res n=1>villes nouvelles</res></dyn>"|implantation des villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3>l'urbanisation</dyn>"|l'urbanisation|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=1>l'urbanisation <perc type=""axiol"" n=1>consciente</perc></dyn>"|l'urbanisation consciente|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=2>l'urbanisation <perc type=""axiol"" n=2>spontanée</perc></dyn>"|l'urbanisation spontanée|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3><lieu type=""loc"" n=3>zones</lieu> d'extension</dyn>"|zones d'extension|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=4><lieu type=""loc"" n=4>lieux</lieu> d'implantation</dyn>"|lieux d'implantation|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=5><lieu type=""obj"" n=5><res n=5>villes</res></lieu> nouvelles</dyn>"|villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>L'implantation systématique des <lieu type=""obj"" n=1><dyn accompli=""non"" nature=""crea"" n=2><res n=2>villes</res> nouvelles</dyn>"|L'implantation systématique des villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" proces=""dur"" n=3>se développer</dyn>"|se développer|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=1>la croissance <tps axe_temp=""pas"" n=1>passée</tps></dyn>"|la croissance passée|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>serait encore élargie</dyn>"|serait encore élargie|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">ce processus</dyn>"|ce processus|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">L'extension en tache d'huile</dyn>"|L'extension en tache d'huile|cre
1965-SDAURP_CE_Oct23.txt|"<dyn n=1>La disposition des <lieu type=""obj"" n=1><dyn accompli=""non"" nature=""crea"" n=2><res n=2>villes</res> nouvelles</dyn>"|La disposition des villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" proces=""termin"" n=2>mettre fin à cette croissance <perc type=""axiol"" n=2>indéfinie</perc> de <lieu type=""obj"" n=2>l'agglomération</lieu></dyn>"|mettre fin à cette croissance indéfinie de l'agglomération|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1><lieu type=""obj"" n=1><res n=1>plusieurs villes</res></lieu> nouvelles puissantes</dyn>"|plusieurs villes nouvelles puissantes|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=2>l'allongement ou l'agrandissement de <lieu type=""obj"" n=2>l'agglomération actuelle</lieu></dyn>"|l'allongement ou l'agrandissement de l'agglomération actuelle|cre
1965-SDAURP_CE_Oct23.txt|"<dyn n=3>concentrer en plusieurs points <lieu type=""obj"" n=3><dyn accompli=""non"" nature=""crea"" n=4><lieu type=""loc"" n=4>les zones</lieu> d'extension</dyn>"|concentrer en plusieurs points les zones d'extension|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1><lieu type=""obj"" n=1><res n=1>VILLES</res> NOUVELLES</lieu> CONÇUES</dyn>"|VILLES NOUVELLES CONÇUES|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1><lieu type=""obj"" n=1><res n=1>VILLES</res> NOUVELLES</lieu> CONÇUES</dyn>"|VILLES NOUVELLES CONÇUES|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""><lieu type=""obj""><res>villes</res></lieu> nouvelles</dyn>"|villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=2>recueillir <lieu type=""obj"" n=2>les activités desserrées de l'agglomération parisienne</lieu></dyn>"|recueillir les activités desserrées de l'agglomération parisienne|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>le ralentissement de la croissance de <lieu type=""obj"" n=2>Paris</lieu></dyn>"|le ralentissement de la croissance de Paris|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>leur croissance</dyn>"|leur croissance|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3>leur extension rapide</dyn>"|leur extension rapide|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>se localiseront</dyn>"|se localiseront|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3>s'installent</dyn>"|s'installent|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><lieu type=""obj"" n=2><res n=2>des villes</res></lieu> nouvelles</dyn>"|des villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>localiser <lieu type=""obj"" n=1>les zones d'extension</lieu> et <lieu type=""obj"" n=1><dyn accompli=""non"" nature=""crea"" n=2><res n=2>les villes</res> nouvelles</dyn>"|localiser les zones d'extension et les villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>urbanisation</dyn>"|urbanisation|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><res n=2>la ville</res> nouvelle</dyn>"|la ville nouvelle|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3>pousser <lieu type=""obj"" n=3,4>des pédoncules</lieu></dyn>"|pousser des pédoncules|cre
1965-SDAURP_CE_Oct23.txt|"<dyn dyn accompli=""non"" nature=""crea"" n=4>se rejoindraient</dyn>"|se rejoindraient|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>la création de <lieu type=""obj"" n=1><res n=1>villes en couronne</res></lieu></dyn>"|la création de villes en couronne|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><lieu type=""obj"" n=2><res n=2>les villes</res></lieu> nouvelles</dyn>"|les villes nouvelles|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>une extension de <lieu type=""obj"" n=1>la tache d'huile</lieu></dyn>"|une extension de la tache d'huile|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2><lieu type=""obj"" n=2><res n=2>des artères</res></lieu> à créer</dyn>"|des artères à créer|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=1>la poursuite de l'expansion spatiale <res n=1>en tache d'huile</res></dyn>"|la poursuite de l'expansion spatiale en tache d'huile|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>la croissance des <lieu type=""obj"" n=2>villes du bassin parisien</lieu></dyn>"|la croissance des villes du bassin parisien|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=3>l'implantation d'<lieu type=""obj"" n=3><res n=3>une couronne de villes intermédiaires</res></lieu></dyn>"|l'implantation d'une couronne de villes intermédiaires|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=4>une extension</dyn>"|une extension|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea""><lieu type=""obj""><res>Les new-towns</res></lieu> réalisées</dyn>"|Les new-towns réalisées|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""oui"" nature=""crea"" n=1>une extension de <lieu type=""obj"" n=1>la ceinture verte</lieu></dyn>"|une extension de la ceinture verte|cre
1965-SDAURP_CE_Oct23.txt|"<dyn nature=""crea"" n=2>la construction</dyn>"|la construction|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""modif"" n=1>un déplacement de <lieu type=""obj"" n=1>la ceinture verte</lieu></dyn>"|un déplacement de la ceinture verte|modi
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"" n=2>une extension de <lieu type=""obj"" n=2>sa superficie totale</lieu></dyn>"|une extension de sa superficie totale|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea"">nouvelles <lieu type=""obj""><res>lignes ferrées</res></lieu> ou de <lieu type=""obj""><res>voies autoroutières</res></lieu></dyn>"|nouvelles lignes ferrées ou de voies autoroutières|cre
1965-SDAURP_CE_Oct23.txt|"<dyn accompli=""non"" nature=""crea""><lieu type=""loc"">un seul axe radial</lieu> d'urbanisation</dyn>"|un seul axe radial d'urbanisation|cre
